respondent_id,video_id,posted_speed_limit,recommended_speed,timestamp,ip,user_agent,referrer,created_at
03b6ab0a-db4f-4d4c-a703-32de867e3783,v02,60,60,2026-03-04T13:26:40.998Z,2001:700:300:4007:6528:139b:c682:6f92,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:26:41.133000+00:00
901afcde-daa9-4145-89d9-e64c7461a3f2,v10,70,60,2026-03-04T13:26:46.810Z,89.8.2.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:26:46.959000+00:00
03b6ab0a-db4f-4d4c-a703-32de867e3783,v07,80,50,2026-03-04T13:26:52.085Z,2001:700:300:4007:6528:139b:c682:6f92,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:26:52.196000+00:00
901afcde-daa9-4145-89d9-e64c7461a3f2,v01,60,60,2026-03-04T13:26:55.060Z,89.8.2.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:26:55.452000+00:00
3e512428-3145-4f37-8e43-80805bb80c17,v04,80,55,2026-03-04T13:27:00.683Z,2001:700:300:4015:e0d8:2e65:472d:8961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:01.096000+00:00
03b6ab0a-db4f-4d4c-a703-32de867e3783,v06,70,20,2026-03-04T13:27:02.156Z,2001:700:300:4007:6528:139b:c682:6f92,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:02.272000+00:00
901afcde-daa9-4145-89d9-e64c7461a3f2,v07,80,50,2026-03-04T13:27:04.829Z,89.8.2.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:05.190000+00:00
3e512428-3145-4f37-8e43-80805bb80c17,v01,60,60,2026-03-04T13:27:07.490Z,2001:700:300:4015:e0d8:2e65:472d:8961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:07.806000+00:00
03b6ab0a-db4f-4d4c-a703-32de867e3783,v04,80,60,2026-03-04T13:27:12.459Z,2001:700:300:4007:6528:139b:c682:6f92,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:12.701000+00:00
901afcde-daa9-4145-89d9-e64c7461a3f2,v03,80,70,2026-03-04T13:27:14.033Z,89.8.2.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:14.415000+00:00
901afcde-daa9-4145-89d9-e64c7461a3f2,v08,80,60,2026-03-04T13:27:24.333Z,89.8.2.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:24.698000+00:00
3e512428-3145-4f37-8e43-80805bb80c17,v07,80,60,2026-03-04T13:27:34.094Z,2001:700:300:4015:e0d8:2e65:472d:8961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:34.214000+00:00
901afcde-daa9-4145-89d9-e64c7461a3f2,v09,80,55,2026-03-04T13:27:41.040Z,89.8.2.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:41.202000+00:00
3e512428-3145-4f37-8e43-80805bb80c17,v05,90,60,2026-03-04T13:27:56.241Z,2001:700:300:4015:e0d8:2e65:472d:8961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:56.356000+00:00
901afcde-daa9-4145-89d9-e64c7461a3f2,v04,80,60,2026-03-04T13:27:59.129Z,89.8.2.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:27:59.297000+00:00
901afcde-daa9-4145-89d9-e64c7461a3f2,v06,70,35,2026-03-04T13:28:39.684Z,89.8.2.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:28:40.265000+00:00
901afcde-daa9-4145-89d9-e64c7461a3f2,v05,90,60,2026-03-04T13:28:48.850Z,89.8.2.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:28:48.983000+00:00
901afcde-daa9-4145-89d9-e64c7461a3f2,v02,60,60,2026-03-04T13:28:58.221Z,89.8.2.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:28:58.587000+00:00
3e512428-3145-4f37-8e43-80805bb80c17,v09,80,60,2026-03-04T13:29:34.951Z,2001:700:300:4015:e0d8:2e65:472d:8961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:29:35.334000+00:00
3e512428-3145-4f37-8e43-80805bb80c17,v02,60,60,2026-03-04T13:29:42.135Z,2001:700:300:4015:e0d8:2e65:472d:8961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:29:42.346000+00:00
3e512428-3145-4f37-8e43-80805bb80c17,v08,80,60,2026-03-04T13:30:02.648Z,2001:700:300:4015:e0d8:2e65:472d:8961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:30:02.913000+00:00
3e512428-3145-4f37-8e43-80805bb80c17,v03,80,80,2026-03-04T13:30:14.907Z,2001:700:300:4015:e0d8:2e65:472d:8961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:30:15.025000+00:00
3e512428-3145-4f37-8e43-80805bb80c17,v10,70,70,2026-03-04T13:30:35.905Z,2001:700:300:4015:e0d8:2e65:472d:8961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 13:30:36.056000+00:00
3424416d-aee3-4254-8d99-7551eac8bef2,v05,90,40,2026-03-04T18:38:18.670Z,2001:464d:1:0:689f:3ae1:32e2:72b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 18:38:18.934000+00:00
3424416d-aee3-4254-8d99-7551eac8bef2,v10,70,55,2026-03-04T18:38:36.590Z,2001:464d:1:0:689f:3ae1:32e2:72b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 18:38:36.691000+00:00
3424416d-aee3-4254-8d99-7551eac8bef2,v07,80,65,2026-03-04T18:39:00.702Z,2001:464d:1:0:689f:3ae1:32e2:72b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 18:39:00.981000+00:00
3424416d-aee3-4254-8d99-7551eac8bef2,v09,80,60,2026-03-04T18:39:24.532Z,2001:464d:1:0:689f:3ae1:32e2:72b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 18:39:24.640000+00:00
3424416d-aee3-4254-8d99-7551eac8bef2,v04,80,60,2026-03-04T18:39:46.033Z,2001:464d:1:0:689f:3ae1:32e2:72b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 18:39:46.386000+00:00
3424416d-aee3-4254-8d99-7551eac8bef2,v03,80,80,2026-03-04T18:39:55.450Z,2001:464d:1:0:689f:3ae1:32e2:72b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 18:39:55.564000+00:00
3424416d-aee3-4254-8d99-7551eac8bef2,v02,60,60,2026-03-04T18:40:02.740Z,2001:464d:1:0:689f:3ae1:32e2:72b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 18:40:02.856000+00:00
3424416d-aee3-4254-8d99-7551eac8bef2,v01,60,60,2026-03-04T18:40:18.066Z,2001:464d:1:0:689f:3ae1:32e2:72b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 18:40:18.165000+00:00
3424416d-aee3-4254-8d99-7551eac8bef2,v06,70,35,2026-03-04T18:40:41.926Z,2001:464d:1:0:689f:3ae1:32e2:72b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 18:40:42.035000+00:00
3424416d-aee3-4254-8d99-7551eac8bef2,v08,80,60,2026-03-04T18:41:09.766Z,2001:464d:1:0:689f:3ae1:32e2:72b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-04 18:41:09.861000+00:00
80eddac0-377f-487e-aa5d-87fef5dc27f3,v02,60,60,2026-03-05T10:15:19.689Z,2001:700:300:410a:6534:f8d9:64bf:c70e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-05 10:15:20.434000+00:00
80eddac0-377f-487e-aa5d-87fef5dc27f3,v03,80,80,2026-03-05T10:15:28.075Z,2001:700:300:410a:6534:f8d9:64bf:c70e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-05 10:15:28.910000+00:00
80eddac0-377f-487e-aa5d-87fef5dc27f3,v07,80,60,2026-03-05T10:15:41.855Z,2001:700:300:410a:6534:f8d9:64bf:c70e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-05 10:15:42.599000+00:00
80eddac0-377f-487e-aa5d-87fef5dc27f3,v09,80,55,2026-03-05T10:15:54.474Z,2001:700:300:410a:6534:f8d9:64bf:c70e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-05 10:15:55.312000+00:00
80eddac0-377f-487e-aa5d-87fef5dc27f3,v08,80,65,2026-03-05T10:16:10.821Z,2001:700:300:410a:6534:f8d9:64bf:c70e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-05 10:16:11.568000+00:00
80eddac0-377f-487e-aa5d-87fef5dc27f3,v04,80,60,2026-03-05T10:16:27.772Z,2001:700:300:410a:6534:f8d9:64bf:c70e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-05 10:16:28.620000+00:00
80eddac0-377f-487e-aa5d-87fef5dc27f3,v10,70,55,2026-03-05T10:16:42.788Z,2001:700:300:410a:6534:f8d9:64bf:c70e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-05 10:16:43.589000+00:00
80eddac0-377f-487e-aa5d-87fef5dc27f3,v01,60,55,2026-03-05T10:16:54.205Z,2001:700:300:410a:6534:f8d9:64bf:c70e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-05 10:16:54.989000+00:00
80eddac0-377f-487e-aa5d-87fef5dc27f3,v05,90,65,2026-03-05T10:17:09.291Z,2001:700:300:410a:6534:f8d9:64bf:c70e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-05 10:17:10.038000+00:00
80eddac0-377f-487e-aa5d-87fef5dc27f3,v06,70,50,2026-03-05T10:17:26.438Z,2001:700:300:410a:6534:f8d9:64bf:c70e,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Safari/605.1.15",https://eitanbefaltfartsgrense.netlify.app/survey.html,2026-03-05 10:17:27.180000+00:00
